,iso2,year,cases,sex,age
6996,DE,2006,66,f,15-24
6997,DE,2006,109,f,25-34
6998,DE,2006,77,f,35-44
6999,DE,2006,39,f,45-54
7000,DE,2006,5,f,5-14
7001,DE,2006,24,f,55-64
7002,DE,2006,2,m,0-14
7003,DE,2006,78,m,15-24
7004,DE,2006,138,m,25-34
7005,DE,2006,169,m,35-44
7006,DE,2006,189,m,45-54
7007,DE,2006,2,m,5-14
7008,DE,2006,103,m,55-64
7009,DE,2007,4,f,0-14
7010,DE,2007,120,f,15-24
7011,DE,2007,176,f,25-34
7012,DE,2007,152,f,35-44
7013,DE,2007,116,f,45-54
7014,DE,2007,4,f,5-14
7015,DE,2007,46,f,55-64
7016,DE,2007,2,m,0-14
7017,DE,2007,116,m,15-24
7018,DE,2007,248,m,25-34
7019,DE,2007,314,m,35-44
7020,DE,2007,344,m,45-54
7021,DE,2007,2,m,5-14
7022,DE,2007,184,m,55-64
7023,DE,2008,6,f,0-14
7024,DE,2008,35,f,15-24
7025,DE,2008,68,f,25-34
7026,DE,2008,61,f,35-44
7027,DE,2008,41,f,45-54
7028,DE,2008,5,f,5-14
7029,DE,2008,33,f,55-64
7030,DE,2008,2,m,0-14
7031,DE,2008,40,m,15-24
7032,DE,2008,95,m,25-34
7033,DE,2008,114,m,35-44
7034,DE,2008,142,m,45-54
7035,DE,2008,2,m,5-14
7036,DE,2008,96,m,55-64
7037,DJ,1996,31,f,0-14
7038,DJ,1996,247,f,15-24
7039,DJ,1996,212,f,25-34
7040,DJ,1996,67,f,35-44
7041,DJ,1996,38,f,45-54
7042,DJ,1996,21,f,55-64
7043,DJ,1996,30,m,0-14
7044,DJ,1996,421,m,15-24
7045,DJ,1996,429,m,25-34
7046,DJ,1996,139,m,35-44
7047,DJ,1996,77,m,45-54
7048,DJ,1996,52,m,55-64
7049,DJ,1997,51,f,0-14
7050,DJ,1997,202,f,15-24
7051,DJ,1997,225,f,25-34
7052,DJ,1997,75,f,35-44
7053,DJ,1997,38,f,45-54
7054,DJ,1997,17,f,55-64
7055,DJ,1997,52,m,0-14
7056,DJ,1997,428,m,15-24
7057,DJ,1997,442,m,25-34
7058,DJ,1997,167,m,35-44
7059,DJ,1997,115,m,45-54
7060,DJ,1997,66,m,55-64
7061,DJ,1998,28,f,0-14
7062,DJ,1998,208,f,15-24
7063,DJ,1998,197,f,25-34
7064,DJ,1998,76,f,35-44
7065,DJ,1998,43,f,45-54
7066,DJ,1998,17,f,55-64
7067,DJ,1998,23,m,0-14
7068,DJ,1998,348,m,15-24
7069,DJ,1998,396,m,25-34
7070,DJ,1998,191,m,35-44
7071,DJ,1998,81,m,45-54
7072,DJ,1998,57,m,55-64
7073,DJ,1999,20,f,0-14
7074,DJ,1999,158,f,15-24
7075,DJ,1999,168,f,25-34
7076,DJ,1999,84,f,35-44
7077,DJ,1999,38,f,45-54
7078,DJ,1999,20,f,55-64
7079,DJ,1999,25,m,0-14
7080,DJ,1999,348,m,15-24
7081,DJ,1999,371,m,25-34
7082,DJ,1999,159,m,35-44
7083,DJ,1999,87,m,45-54
7084,DJ,1999,67,m,55-64
7085,DJ,2000,12,f,0-14
7086,DJ,2000,147,f,15-24
7087,DJ,2000,156,f,25-34
7088,DJ,2000,47,f,35-44
7089,DJ,2000,31,f,45-54
7090,DJ,2000,17,f,55-64
7091,DJ,2000,17,m,0-14
7092,DJ,2000,302,m,15-24
7093,DJ,2000,347,m,25-34
7094,DJ,2000,139,m,35-44
7095,DJ,2000,67,m,45-54
7096,DJ,2000,60,m,55-64
7097,DJ,2001,17,f,0-14
7098,DJ,2001,156,f,15-24
7099,DJ,2001,134,f,25-34
7100,DJ,2001,59,f,35-44
7101,DJ,2001,44,f,45-54
7102,DJ,2001,15,f,55-64
7103,DJ,2001,17,m,0-14
7104,DJ,2001,267,m,15-24
7105,DJ,2001,331,m,25-34
7106,DJ,2001,125,m,35-44
7107,DJ,2001,65,m,45-54
7108,DJ,2001,51,m,55-64
7109,DJ,2002,18,f,0-14
7110,DJ,2002,142,f,15-24
7111,DJ,2002,136,f,25-34
7112,DJ,2002,48,f,35-44
7113,DJ,2002,28,f,45-54
7114,DJ,2002,19,f,55-64
7115,DJ,2002,20,m,0-14
7116,DJ,2002,256,m,15-24
7117,DJ,2002,320,m,25-34
7118,DJ,2002,124,m,35-44
7119,DJ,2002,58,m,45-54
7120,DJ,2002,55,m,55-64
7121,DJ,2003,19,f,0-14
7122,DJ,2003,127,f,15-24
7123,DJ,2003,123,f,25-34
7124,DJ,2003,55,f,35-44
7125,DJ,2003,38,f,45-54
7126,DJ,2003,28,f,55-64
7127,DJ,2003,10,m,0-14
7128,DJ,2003,222,m,15-24
7129,DJ,2003,288,m,25-34
7130,DJ,2003,132,m,35-44
7131,DJ,2003,76,m,45-54
7132,DJ,2003,42,m,55-64
7133,DJ,2004,16,f,0-14
7134,DJ,2004,111,f,15-24
7135,DJ,2004,115,f,25-34
7136,DJ,2004,49,f,35-44
7137,DJ,2004,23,f,45-54
7138,DJ,2004,25,f,55-64
7139,DJ,2004,19,m,0-14
7140,DJ,2004,217,m,15-24
7141,DJ,2004,225,m,25-34
7142,DJ,2004,142,m,35-44
7143,DJ,2004,68,m,45-54
7144,DJ,2004,38,m,55-64
7145,DJ,2005,23,f,0-14
7146,DJ,2005,123,f,15-24
7147,DJ,2005,117,f,25-34
7148,DJ,2005,66,f,35-44
7149,DJ,2005,23,f,45-54
7150,DJ,2005,13,f,55-64
7151,DJ,2005,18,m,0-14
7152,DJ,2005,220,m,15-24
7153,DJ,2005,252,m,25-34
7154,DJ,2005,119,m,35-44
7155,DJ,2005,62,m,45-54
7156,DJ,2005,47,m,55-64
7157,DJ,2006,24,f,0-14
7158,DJ,2006,117,f,15-24
7159,DJ,2006,129,f,25-34
7160,DJ,2006,59,f,35-44
7161,DJ,2006,35,f,45-54
7162,DJ,2006,18,f,55-64
7163,DJ,2006,14,m,0-14
7164,DJ,2006,225,m,15-24
7165,DJ,2006,246,m,25-34
7166,DJ,2006,165,m,35-44
7167,DJ,2006,63,m,45-54
7168,DJ,2006,33,m,55-64
7169,DJ,2007,8,f,0-14
7170,DJ,2007,129,f,15-24
7171,DJ,2007,131,f,25-34
7172,DJ,2007,62,f,35-44
7173,DJ,2007,35,f,45-54
7174,DJ,2007,6,f,5-14
7175,DJ,2007,14,f,55-64
7176,DJ,2007,14,m,0-14
7177,DJ,2007,241,m,15-24
7178,DJ,2007,264,m,25-34
7179,DJ,2007,142,m,35-44
7180,DJ,2007,83,m,45-54
7181,DJ,2007,10,m,5-14
7182,DJ,2007,44,m,55-64
7183,DJ,2008,22,f,0-14
7184,DJ,2008,138,f,15-24
7185,DJ,2008,159,f,25-34
7186,DJ,2008,79,f,35-44
7187,DJ,2008,53,f,45-54
7188,DJ,2008,15,f,55-64
7189,DJ,2008,17,m,0-14
7190,DJ,2008,232,m,15-24
7191,DJ,2008,275,m,25-34
7192,DJ,2008,180,m,35-44
7193,DJ,2008,93,m,45-54
7194,DJ,2008,56,m,55-64
7195,DK,1995,2,f,0-14
7196,DK,1995,7,f,15-24
7197,DK,1995,13,f,25-34
7198,DK,1995,8,f,35-44
7199,DK,1995,4,f,45-54
7200,DK,1995,3,f,55-64
7201,DK,1995,0,m,0-14
7202,DK,1995,7,m,15-24
7203,DK,1995,16,m,25-34
7204,DK,1995,28,m,35-44
7205,DK,1995,18,m,45-54
7206,DK,1995,9,m,55-64
7207,DK,1996,0,f,0-14
7208,DK,1996,5,f,15-24
7209,DK,1996,9,f,25-34
7210,DK,1996,8,f,35-44
7211,DK,1996,4,f,45-54
7212,DK,1996,3,f,55-64
7213,DK,1996,0,m,0-14
7214,DK,1996,4,m,15-24
7215,DK,1996,16,m,25-34
7216,DK,1996,13,m,35-44
7217,DK,1996,13,m,45-54
7218,DK,1996,8,m,55-64
7219,DK,1997,1,f,0-14
7220,DK,1997,6,f,15-24
7221,DK,1997,8,f,25-34
7222,DK,1997,2,f,35-44
7223,DK,1997,5,f,45-54
7224,DK,1997,2,f,55-64
7225,DK,1997,1,m,0-14
7226,DK,1997,11,m,15-24
7227,DK,1997,19,m,25-34
7228,DK,1997,23,m,35-44
7229,DK,1997,16,m,45-54
7230,DK,1997,6,m,55-64
7231,DK,1998,1,f,0-14
7232,DK,1998,6,f,15-24
7233,DK,1998,16,f,25-34
7234,DK,1998,8,f,35-44
7235,DK,1998,7,f,45-54
7236,DK,1998,6,f,55-64
7237,DK,1998,0,m,0-14
7238,DK,1998,7,m,15-24
7239,DK,1998,20,m,25-34
7240,DK,1998,21,m,35-44
7241,DK,1998,18,m,45-54
7242,DK,1998,7,m,55-64
7243,DK,1999,1,f,0-14
7244,DK,1999,11,f,15-24
7245,DK,1999,18,f,25-34
7246,DK,1999,11,f,35-44
7247,DK,1999,7,f,45-54
7248,DK,1999,8,f,55-64
7249,DK,1999,4,m,0-14
7250,DK,1999,9,m,15-24
7251,DK,1999,29,m,25-34
7252,DK,1999,23,m,35-44
7253,DK,1999,21,m,45-54
7254,DK,1999,8,m,55-64
7255,DK,2000,5,f,0-14
7256,DK,2000,16,f,15-24
7257,DK,2000,15,f,25-34
7258,DK,2000,14,f,35-44
7259,DK,2000,6,f,45-54
7260,DK,2000,7,f,55-64
7261,DK,2000,5,m,0-14
7262,DK,2000,10,m,15-24
7263,DK,2000,20,m,25-34
7264,DK,2000,24,m,35-44
7265,DK,2000,16,m,45-54
7266,DK,2000,11,m,55-64
7267,DK,2001,5,f,0-14
7268,DK,2001,5,f,15-24
7269,DK,2001,12,f,25-34
7270,DK,2001,13,f,35-44
7271,DK,2001,7,f,45-54
7272,DK,2001,5,f,55-64
7273,DK,2001,1,m,0-14
7274,DK,2001,10,m,15-24
7275,DK,2001,15,m,25-34
7276,DK,2001,20,m,35-44
7277,DK,2001,15,m,45-54
7278,DK,2001,4,m,55-64
7279,DK,2002,1,f,0-14
7280,DK,2002,14,f,15-24
7281,DK,2002,17,f,25-34
7282,DK,2002,11,f,35-44
7283,DK,2002,10,f,45-54
7284,DK,2002,2,f,55-64
7285,DK,2002,2,m,0-14
7286,DK,2002,11,m,15-24
7287,DK,2002,8,m,25-34
7288,DK,2002,25,m,35-44
7289,DK,2002,14,m,45-54
7290,DK,2002,6,m,55-64
7291,DK,2003,0,f,0-14
7292,DK,2003,6,f,15-24
7293,DK,2003,13,f,25-34
7294,DK,2003,12,f,35-44
7295,DK,2003,6,f,45-54
7296,DK,2003,2,f,55-64
7297,DK,2003,3,m,0-14
7298,DK,2003,11,m,15-24
7299,DK,2003,20,m,25-34
7300,DK,2003,23,m,35-44
7301,DK,2003,22,m,45-54
7302,DK,2003,12,m,55-64
7303,DK,2004,2,f,0-14
7304,DK,2004,10,f,15-24
7305,DK,2004,16,f,25-34
7306,DK,2004,10,f,35-44
7307,DK,2004,9,f,45-54
7308,DK,2004,7,f,55-64
7309,DK,2004,1,m,0-14
7310,DK,2004,6,m,15-24
7311,DK,2004,12,m,25-34
7312,DK,2004,17,m,35-44
7313,DK,2004,27,m,45-54
7314,DK,2004,15,m,55-64
7315,DK,2005,2,f,0-14
7316,DK,2005,11,f,15-24
7317,DK,2005,5,f,25-34
7318,DK,2005,13,f,35-44
7319,DK,2005,9,f,45-54
7320,DK,2005,2,f,5-14
7321,DK,2005,3,f,55-64
7322,DK,2005,0,m,0-14
7323,DK,2005,12,m,15-24
7324,DK,2005,12,m,25-34
7325,DK,2005,18,m,35-44
7326,DK,2005,23,m,45-54
7327,DK,2005,0,m,5-14
7328,DK,2005,9,m,55-64
7329,DK,2006,1,f,0-14
7330,DK,2006,6,f,15-24
7331,DK,2006,12,f,25-34
7332,DK,2006,9,f,35-44
7333,DK,2006,5,f,45-54
7334,DK,2006,1,f,5-14
7335,DK,2006,5,f,55-64
7336,DK,2006,0,m,0-14
7337,DK,2006,8,m,15-24
7338,DK,2006,13,m,25-34
7339,DK,2006,15,m,35-44
7340,DK,2006,27,m,45-54
7341,DK,2006,0,m,5-14
7342,DK,2006,10,m,55-64
7343,DK,2007,1,f,0-14
7344,DK,2007,8,f,15-24
7345,DK,2007,12,f,25-34
7346,DK,2007,8,f,35-44
7347,DK,2007,4,f,45-54
7348,DK,2007,0,f,5-14
7349,DK,2007,5,f,55-64
7350,DK,2007,0,m,0-14
7351,DK,2007,6,m,15-24
7352,DK,2007,12,m,25-34
7353,DK,2007,20,m,35-44
7354,DK,2007,29,m,45-54
7355,DK,2007,0,m,5-14
7356,DK,2007,16,m,55-64
7357,DK,2008,2,f,0-14
7358,DK,2008,5,f,15-24
7359,DK,2008,7,f,25-34
7360,DK,2008,5,f,35-44
7361,DK,2008,8,f,45-54
7362,DK,2008,2,f,5-14
7363,DK,2008,4,f,55-64
7364,DK,2008,0,m,0-14
7365,DK,2008,8,m,15-24
7366,DK,2008,15,m,25-34
7367,DK,2008,9,m,35-44
7368,DK,2008,24,m,45-54
7369,DK,2008,0,m,5-14
7370,DK,2008,10,m,55-64
7371,DM,1996,0,f,0-14
7372,DM,1996,0,f,15-24
7373,DM,1996,1,f,25-34
7374,DM,1996,0,f,35-44
7375,DM,1996,1,f,45-54
7376,DM,1996,0,f,55-64
7377,DM,1996,0,m,0-14
7378,DM,1996,0,m,15-24
7379,DM,1996,1,m,25-34
7380,DM,1996,2,m,35-44
7381,DM,1996,1,m,45-54
7382,DM,1996,1,m,55-64
7383,DM,1997,0,f,0-14
7384,DM,1997,0,f,15-24
7385,DM,1997,0,f,25-34
7386,DM,1997,0,f,35-44
7387,DM,1997,1,f,45-54
7388,DM,1997,1,f,55-64
7389,DM,1997,0,m,0-14
7390,DM,1997,0,m,15-24
7391,DM,1997,0,m,25-34
7392,DM,1997,0,m,35-44
7393,DM,1997,1,m,45-54
7394,DM,1997,1,m,55-64
7395,DM,1998,0,f,0-14
7396,DM,1998,2,f,15-24
7397,DM,1998,0,f,25-34
7398,DM,1998,1,f,35-44
7399,DM,1998,0,f,45-54
7400,DM,1998,1,f,55-64
7401,DM,1998,0,m,0-14
7402,DM,1998,0,m,15-24
7403,DM,1998,0,m,25-34
7404,DM,1998,0,m,35-44
7405,DM,1998,1,m,45-54
7406,DM,1998,0,m,55-64
7407,DM,2002,1,f,35-44
7408,DM,2002,1,m,55-64
7409,DM,2006,0,f,0-14
7410,DM,2006,1,f,15-24
7411,DM,2006,0,f,25-34
7412,DM,2006,1,f,35-44
7413,DM,2006,1,f,45-54
7414,DM,2006,0,f,5-14
7415,DM,2006,1,f,55-64
7416,DM,2006,0,m,0-14
7417,DM,2006,0,m,15-24
7418,DM,2006,1,m,25-34
7419,DM,2006,1,m,35-44
7420,DM,2006,0,m,45-54
7421,DM,2006,0,m,5-14
7422,DM,2006,1,m,55-64
7423,DM,2007,0,f,0-14
7424,DM,2007,0,f,15-24
7425,DM,2007,0,f,25-34
7426,DM,2007,0,f,35-44
7427,DM,2007,0,f,45-54
7428,DM,2007,0,f,5-14
7429,DM,2007,1,f,55-64
7430,DM,2007,0,m,0-14
7431,DM,2007,0,m,15-24
7432,DM,2007,0,m,25-34
7433,DM,2007,1,m,35-44
7434,DM,2007,0,m,45-54
7435,DM,2007,0,m,5-14
7436,DM,2007,1,m,55-64
7437,DM,2008,0,f,0-14
7438,DM,2008,0,f,15-24
7439,DM,2008,0,f,25-34
7440,DM,2008,0,f,35-44
7441,DM,2008,0,f,45-54
7442,DM,2008,0,f,5-14
7443,DM,2008,0,f,55-64
7444,DM,2008,0,m,0-14
7445,DM,2008,0,m,15-24
7446,DM,2008,0,m,25-34
7447,DM,2008,1,m,35-44
7448,DM,2008,2,m,45-54
7449,DM,2008,0,m,5-14
7450,DM,2008,0,m,55-64
7451,DO,1996,21,f,0-14
7452,DO,1996,178,f,15-24
7453,DO,1996,147,f,25-34
7454,DO,1996,61,f,35-44
7455,DO,1996,44,f,45-54
7456,DO,1996,23,f,55-64
7457,DO,1996,17,m,0-14
7458,DO,1996,231,m,15-24
7459,DO,1996,262,m,25-34
7460,DO,1996,128,m,35-44
7461,DO,1996,79,m,45-54
7462,DO,1996,45,m,55-64
7463,DO,1997,53,f,0-14
7464,DO,1997,314,f,15-24
7465,DO,1997,329,f,25-34
7466,DO,1997,171,f,35-44
7467,DO,1997,102,f,45-54
7468,DO,1997,77,f,55-64
7469,DO,1997,76,m,0-14
7470,DO,1997,450,m,15-24
7471,DO,1997,471,m,25-34
7472,DO,1997,246,m,35-44
7473,DO,1997,145,m,45-54
7474,DO,1997,111,m,55-64
7475,DO,1998,60,f,0-14
7476,DO,1998,265,f,15-24
7477,DO,1998,247,f,25-34
7478,DO,1998,141,f,35-44
7479,DO,1998,79,f,45-54
7480,DO,1998,73,f,55-64
7481,DO,1998,62,m,0-14
7482,DO,1998,340,m,15-24
7483,DO,1998,416,m,25-34
7484,DO,1998,184,m,35-44
7485,DO,1998,130,m,45-54
7486,DO,1998,114,m,55-64
7487,DO,1999,99,f,0-14
7488,DO,1999,363,f,15-24
7489,DO,1999,359,f,25-34
7490,DO,1999,226,f,35-44
7491,DO,1999,160,f,45-54
7492,DO,1999,121,f,55-64
7493,DO,1999,90,m,0-14
7494,DO,1999,507,m,15-24
7495,DO,1999,485,m,25-34
7496,DO,1999,356,m,35-44
7497,DO,1999,238,m,45-54
7498,DO,1999,166,m,55-64
7499,DO,2000,65,f,0-14
7500,DO,2000,317,f,15-24
7501,DO,2000,325,f,25-34
7502,DO,2000,212,f,35-44
7503,DO,2000,115,f,45-54
7504,DO,2000,79,f,55-64
7505,DO,2000,73,m,0-14
7506,DO,2000,410,m,15-24
7507,DO,2000,481,m,25-34
7508,DO,2000,344,m,35-44
7509,DO,2000,173,m,45-54
7510,DO,2000,125,m,55-64
7511,DO,2002,35,f,0-14
7512,DO,2002,251,f,15-24
7513,DO,2002,241,f,25-34
7514,DO,2002,137,f,35-44
7515,DO,2002,81,f,45-54
7516,DO,2002,49,f,55-64
7517,DO,2002,39,m,0-14
7518,DO,2002,295,m,15-24
7519,DO,2002,417,m,25-34
7520,DO,2002,270,m,35-44
7521,DO,2002,145,m,45-54
7522,DO,2002,86,m,55-64
7523,DO,2003,48,f,0-14
7524,DO,2003,301,f,15-24
7525,DO,2003,288,f,25-34
7526,DO,2003,211,f,35-44
7527,DO,2003,116,f,45-54
7528,DO,2003,82,f,55-64
7529,DO,2003,52,m,0-14
7530,DO,2003,364,m,15-24
7531,DO,2003,518,m,25-34
7532,DO,2003,331,m,35-44
7533,DO,2003,194,m,45-54
7534,DO,2003,116,m,55-64
7535,DO,2004,39,f,0-14
7536,DO,2004,301,f,15-24
7537,DO,2004,288,f,25-34
7538,DO,2004,177,f,35-44
7539,DO,2004,104,f,45-54
7540,DO,2004,60,f,55-64
7541,DO,2004,45,m,0-14
7542,DO,2004,391,m,15-24
7543,DO,2004,502,m,25-34
7544,DO,2004,363,m,35-44
7545,DO,2004,180,m,45-54
7546,DO,2004,122,m,55-64
7547,DO,2005,57,f,0-14
7548,DO,2005,339,f,15-24
7549,DO,2005,332,f,25-34
7550,DO,2005,209,f,35-44
7551,DO,2005,119,f,45-54
7552,DO,2005,72,f,55-64
7553,DO,2005,43,m,0-14
7554,DO,2005,399,m,15-24
7555,DO,2005,483,m,25-34
7556,DO,2005,386,m,35-44
7557,DO,2005,228,m,45-54
7558,DO,2005,123,m,55-64
7559,DO,2006,38,f,0-14
7560,DO,2006,287,f,15-24
7561,DO,2006,320,f,25-34
7562,DO,2006,189,f,35-44
7563,DO,2006,106,f,45-54
7564,DO,2006,63,f,55-64
7565,DO,2006,25,m,0-14
7566,DO,2006,342,m,15-24
7567,DO,2006,480,m,25-34
7568,DO,2006,340,m,35-44
7569,DO,2006,207,m,45-54
7570,DO,2006,111,m,55-64
7571,DO,2007,29,f,0-14
7572,DO,2007,249,f,15-24
7573,DO,2007,242,f,25-34
7574,DO,2007,174,f,35-44
7575,DO,2007,103,f,45-54
7576,DO,2007,53,f,55-64
7577,DO,2007,23,m,0-14
7578,DO,2007,290,m,15-24
7579,DO,2007,403,m,25-34
7580,DO,2007,362,m,35-44
7581,DO,2007,209,m,45-54
7582,DO,2007,108,m,55-64
7583,DO,2008,34,f,0-14
7584,DO,2008,288,f,15-24
7585,DO,2008,272,f,25-34
7586,DO,2008,163,f,35-44
7587,DO,2008,96,f,45-54
7588,DO,2008,30,f,5-14
7589,DO,2008,55,f,55-64
7590,DO,2008,16,m,0-14
7591,DO,2008,322,m,15-24
7592,DO,2008,398,m,25-34
7593,DO,2008,337,m,35-44
7594,DO,2008,198,m,45-54
7595,DO,2008,14,m,5-14
7596,DO,2008,122,m,55-64
7597,DZ,1997,92,f,0-14
7598,DZ,1997,1102,f,15-24
7599,DZ,1997,702,f,25-34
7600,DZ,1997,405,f,35-44
7601,DZ,1997,242,f,45-54
7602,DZ,1997,236,f,55-64
7603,DZ,1997,659,m,0-14
7604,DZ,1997,1422,m,15-24
7605,DZ,1997,1982,m,25-34
7606,DZ,1997,639,m,35-44
7607,DZ,1997,357,m,45-54
7608,DZ,1997,312,m,55-64
7609,DZ,1999,92,f,0-14
7610,DZ,1999,884,f,15-24
7611,DZ,1999,621,f,25-34
7612,DZ,1999,281,f,35-44
7613,DZ,1999,221,f,45-54
7614,DZ,1999,243,f,55-64
7615,DZ,1999,40,m,0-14
7616,DZ,1999,1193,m,15-24
7617,DZ,1999,1344,m,25-34
7618,DZ,1999,556,m,35-44
7619,DZ,1999,706,m,45-54
7620,DZ,1999,263,m,55-64
7621,DZ,2000,36,f,0-14
7622,DZ,2000,1005,f,15-24
7623,DZ,2000,1293,f,25-34
7624,DZ,2000,746,f,35-44
7625,DZ,2000,314,f,45-54
7626,DZ,2000,208,f,55-64
7627,DZ,2000,59,m,0-14
7628,DZ,2000,927,m,15-24
7629,DZ,2000,1516,m,25-34
7630,DZ,2000,610,m,35-44
7631,DZ,2000,491,m,45-54
7632,DZ,2000,234,m,55-64
7633,DZ,2001,79,f,0-14
7634,DZ,2001,1057,f,15-24
7635,DZ,2001,782,f,25-34
7636,DZ,2001,352,f,35-44
7637,DZ,2001,287,f,45-54
7638,DZ,2001,280,f,55-64
7639,DZ,2001,41,m,0-14
7640,DZ,2001,1345,m,15-24
7641,DZ,2001,1614,m,25-34
7642,DZ,2001,708,m,35-44
7643,DZ,2001,401,m,45-54
7644,DZ,2001,283,m,55-64
7645,DZ,2002,71,f,0-14
7646,DZ,2002,1840,f,15-24
7647,DZ,2002,730,f,25-34
7648,DZ,2002,334,f,35-44
7649,DZ,2002,224,f,45-54
7650,DZ,2002,217,f,55-64
7651,DZ,2002,39,m,0-14
7652,DZ,2002,1364,m,15-24
7653,DZ,2002,1580,m,25-34
7654,DZ,2002,630,m,35-44
7655,DZ,2002,406,m,45-54
7656,DZ,2002,273,m,55-64
7657,DZ,2003,74,f,0-14
7658,DZ,2003,1017,f,15-24
7659,DZ,2003,702,f,25-34
7660,DZ,2003,326,f,35-44
7661,DZ,2003,242,f,45-54
7662,DZ,2003,241,f,55-64
7663,DZ,2003,40,m,0-14
7664,DZ,2003,1316,m,15-24
7665,DZ,2003,1633,m,25-34
7666,DZ,2003,706,m,35-44
7667,DZ,2003,429,m,45-54
7668,DZ,2003,231,m,55-64
7669,DZ,2004,92,f,0-14
7670,DZ,2004,1011,f,15-24
7671,DZ,2004,798,f,25-34
7672,DZ,2004,320,f,35-44
7673,DZ,2004,253,f,45-54
7674,DZ,2004,227,f,55-64
7675,DZ,2004,63,m,0-14
7676,DZ,2004,1326,m,15-24
7677,DZ,2004,1694,m,25-34
7678,DZ,2004,758,m,35-44
7679,DZ,2004,434,m,45-54
7680,DZ,2004,271,m,55-64
7681,DZ,2005,102,f,0-14
7682,DZ,2005,1044,f,15-24
7683,DZ,2005,820,f,25-34
7684,DZ,2005,389,f,35-44
7685,DZ,2005,270,f,45-54
7686,DZ,2005,229,f,55-64
7687,DZ,2005,53,m,0-14
7688,DZ,2005,1309,m,15-24
7689,DZ,2005,1841,m,25-34
7690,DZ,2005,919,m,35-44
7691,DZ,2005,473,m,45-54
7692,DZ,2005,314,m,55-64
7693,DZ,2006,80,f,0-14
7694,DZ,2006,971,f,15-24
7695,DZ,2006,679,f,25-34
7696,DZ,2006,339,f,35-44
7697,DZ,2006,223,f,45-54
7698,DZ,2006,197,f,55-64
7699,DZ,2006,41,m,0-14
7700,DZ,2006,1173,m,15-24
7701,DZ,2006,1573,m,25-34
7702,DZ,2006,692,m,35-44
7703,DZ,2006,409,m,45-54
7704,DZ,2006,251,m,55-64
7705,DZ,2007,109,f,0-14
7706,DZ,2007,1031,f,15-24
7707,DZ,2007,811,f,25-34
7708,DZ,2007,335,f,35-44
7709,DZ,2007,273,f,45-54
7710,DZ,2007,247,f,55-64
7711,DZ,2007,95,m,0-14
7712,DZ,2007,1388,m,15-24
7713,DZ,2007,1749,m,25-34
7714,DZ,2007,813,m,35-44
7715,DZ,2007,494,m,45-54
7716,DZ,2007,296,m,55-64
7717,DZ,2008,150,f,0-14
7718,DZ,2008,1263,f,15-24
7719,DZ,2008,827,f,25-34
7720,DZ,2008,346,f,35-44
7721,DZ,2008,256,f,45-54
7722,DZ,2008,226,f,55-64
7723,DZ,2008,99,m,0-14
7724,DZ,2008,1505,m,15-24
7725,DZ,2008,1786,m,25-34
7726,DZ,2008,794,m,35-44
7727,DZ,2008,447,m,45-54
7728,DZ,2008,198,m,55-64
7729,EC,1998,44,f,0-14
7730,EC,1998,290,f,15-24
7731,EC,1998,175,f,25-34
7732,EC,1998,99,f,35-44
7733,EC,1998,169,m,0-14
7734,EC,1998,402,m,15-24
7735,EC,1998,286,m,25-34
7736,EC,1998,58,m,35-44
7737,EC,2001,37,f,0-14
7738,EC,2001,591,f,15-24
7739,EC,2001,584,f,25-34
7740,EC,2001,267,f,35-44
7741,EC,2001,180,f,45-54
7742,EC,2001,208,f,55-64
7743,EC,2001,39,m,0-14
7744,EC,2001,673,m,15-24
7745,EC,2001,832,m,25-34
7746,EC,2001,269,m,35-44
7747,EC,2001,202,m,45-54
7748,EC,2001,251,m,55-64
7749,EC,2003,24,f,0-14
7750,EC,2003,217,f,15-24
7751,EC,2003,140,f,25-34
7752,EC,2003,94,f,35-44
7753,EC,2003,56,f,45-54
7754,EC,2003,44,f,55-64
7755,EC,2003,18,m,0-14
7756,EC,2003,310,m,15-24
7757,EC,2003,266,m,25-34
7758,EC,2003,194,m,35-44
7759,EC,2003,125,m,45-54
7760,EC,2003,75,m,55-64
7761,EC,2004,108,f,0-14
7762,EC,2004,522,f,15-24
7763,EC,2004,342,f,25-34
7764,EC,2004,268,f,35-44
7765,EC,2004,170,f,45-54
7766,EC,2004,161,f,55-64
7767,EC,2004,84,m,0-14
7768,EC,2004,732,m,15-24
7769,EC,2004,537,m,25-34
7770,EC,2004,563,m,35-44
7771,EC,2004,265,m,45-54
7772,EC,2004,315,m,55-64
7773,EC,2005,48,f,0-14
7774,EC,2005,329,f,15-24
7775,EC,2005,305,f,25-34
7776,EC,2005,199,f,35-44
7777,EC,2005,139,f,45-54
7778,EC,2005,85,f,55-64
7779,EC,2005,48,m,0-14
7780,EC,2005,446,m,15-24
7781,EC,2005,468,m,25-34
7782,EC,2005,308,m,35-44
7783,EC,2005,237,m,45-54
7784,EC,2005,150,m,55-64
7785,EC,2006,46,f,0-14
7786,EC,2006,321,f,15-24
7787,EC,2006,315,f,25-34
7788,EC,2006,183,f,35-44
7789,EC,2006,143,f,45-54
7790,EC,2006,92,f,55-64
7791,EC,2006,32,m,0-14
7792,EC,2006,479,m,15-24
7793,EC,2006,496,m,25-34
7794,EC,2006,340,m,35-44
7795,EC,2006,259,m,45-54
7796,EC,2006,181,m,55-64
7797,EC,2007,57,f,0-14
7798,EC,2007,365,f,15-24
